field_key,field_label,depends_on,parent_value,option_value,option_label,required,filterable,allow_custom,lazy,unit,sort_order,active
year,Year of Manufacture,model,Versa,1996,1996,true,true,true,true,,31,true
year,Year of Manufacture,model,Versa,1995,1995,true,true,true,true,,32,true
year,Year of Manufacture,model,Versa,1994,1994,true,true,true,true,,33,true
year,Year of Manufacture,model,Versa,1993,1993,true,true,true,true,,34,true
year,Year of Manufacture,model,Versa,1992,1992,true,true,true,true,,35,true
year,Year of Manufacture,model,Versa,1991,1991,true,true,true,true,,36,true
year,Year of Manufacture,model,Versa,1990,1990,true,true,true,true,,37,true
year,Year of Manufacture,model,Versa,1989,1989,true,true,true,true,,38,true
year,Year of Manufacture,model,Versa,1988,1988,true,true,true,true,,39,true
year,Year of Manufacture,model,Versa,1987,1987,true,true,true,true,,40,true
year,Year of Manufacture,model,Versa,1986,1986,true,true,true,true,,41,true
year,Year of Manufacture,model,Versa,1985,1985,true,true,true,true,,42,true
year,Year of Manufacture,model,Versa,1984,1984,true,true,true,true,,43,true
year,Year of Manufacture,model,Versa,1983,1983,true,true,true,true,,44,true
year,Year of Manufacture,model,Versa,1982,1982,true,true,true,true,,45,true
year,Year of Manufacture,model,Versa,1981,1981,true,true,true,true,,46,true
year,Year of Manufacture,model,Versa,1980,1980,true,true,true,true,,47,true
year,Year of Manufacture,model,Versa,1979,1979,true,true,true,true,,48,true
year,Year of Manufacture,model,Versa,1978,1978,true,true,true,true,,49,true
year,Year of Manufacture,model,Versa,1977,1977,true,true,true,true,,50,true
year,Year of Manufacture,model,Versa,1976,1976,true,true,true,true,,51,true
year,Year of Manufacture,model,Versa,1975,1975,true,true,true,true,,52,true
year,Year of Manufacture,model,Versa,1974,1974,true,true,true,true,,53,true
year,Year of Manufacture,model,Versa,1973,1973,true,true,true,true,,54,true
year,Year of Manufacture,model,Versa,1972,1972,true,true,true,true,,55,true
year,Year of Manufacture,model,Versa,1971,1971,true,true,true,true,,56,true
year,Year of Manufacture,model,Versa,1970,1970,true,true,true,true,,57,true
year,Year of Manufacture,model,Versa,1969,1969,true,true,true,true,,58,true
year,Year of Manufacture,model,Versa,1968,1968,true,true,true,true,,59,true
year,Year of Manufacture,model,Versa,1967,1967,true,true,true,true,,60,true
year,Year of Manufacture,model,Versa,1966,1966,true,true,true,true,,61,true
year,Year of Manufacture,model,Versa,1965,1965,true,true,true,true,,62,true
year,Year of Manufacture,model,Versa,1964,1964,true,true,true,true,,63,true
year,Year of Manufacture,model,Versa,1963,1963,true,true,true,true,,64,true
year,Year of Manufacture,model,Versa,1962,1962,true,true,true,true,,65,true
year,Year of Manufacture,model,Versa,1961,1961,true,true,true,true,,66,true
year,Year of Manufacture,model,Versa,1960,1960,true,true,true,true,,67,true
year,Year of Manufacture,model,Frontier,2027,2027,true,true,true,true,,0,true
year,Year of Manufacture,model,Frontier,2026,2026,true,true,true,true,,1,true
year,Year of Manufacture,model,Frontier,2025,2025,true,true,true,true,,2,true
year,Year of Manufacture,model,Frontier,2024,2024,true,true,true,true,,3,true
year,Year of Manufacture,model,Frontier,2023,2023,true,true,true,true,,4,true
year,Year of Manufacture,model,Frontier,2022,2022,true,true,true,true,,5,true
year,Year of Manufacture,model,Frontier,2021,2021,true,true,true,true,,6,true
year,Year of Manufacture,model,Frontier,2020,2020,true,true,true,true,,7,true
year,Year of Manufacture,model,Frontier,2019,2019,true,true,true,true,,8,true
year,Year of Manufacture,model,Frontier,2018,2018,true,true,true,true,,9,true
year,Year of Manufacture,model,Frontier,2017,2017,true,true,true,true,,10,true
year,Year of Manufacture,model,Frontier,2016,2016,true,true,true,true,,11,true
year,Year of Manufacture,model,Frontier,2015,2015,true,true,true,true,,12,true
year,Year of Manufacture,model,Frontier,2014,2014,true,true,true,true,,13,true
year,Year of Manufacture,model,Frontier,2013,2013,true,true,true,true,,14,true
year,Year of Manufacture,model,Frontier,2012,2012,true,true,true,true,,15,true
year,Year of Manufacture,model,Frontier,2011,2011,true,true,true,true,,16,true
year,Year of Manufacture,model,Frontier,2010,2010,true,true,true,true,,17,true
year,Year of Manufacture,model,Frontier,2009,2009,true,true,true,true,,18,true
year,Year of Manufacture,model,Frontier,2008,2008,true,true,true,true,,19,true
year,Year of Manufacture,model,Frontier,2007,2007,true,true,true,true,,20,true
year,Year of Manufacture,model,Frontier,2006,2006,true,true,true,true,,21,true
year,Year of Manufacture,model,Frontier,2005,2005,true,true,true,true,,22,true
year,Year of Manufacture,model,Frontier,2004,2004,true,true,true,true,,23,true
year,Year of Manufacture,model,Frontier,2003,2003,true,true,true,true,,24,true
year,Year of Manufacture,model,Frontier,2002,2002,true,true,true,true,,25,true
year,Year of Manufacture,model,Frontier,2001,2001,true,true,true,true,,26,true
year,Year of Manufacture,model,Frontier,2000,2000,true,true,true,true,,27,true
year,Year of Manufacture,model,Frontier,1999,1999,true,true,true,true,,28,true
year,Year of Manufacture,model,Frontier,1998,1998,true,true,true,true,,29,true
year,Year of Manufacture,model,Frontier,1997,1997,true,true,true,true,,30,true
year,Year of Manufacture,model,Frontier,1996,1996,true,true,true,true,,31,true
year,Year of Manufacture,model,Frontier,1995,1995,true,true,true,true,,32,true
year,Year of Manufacture,model,Frontier,1994,1994,true,true,true,true,,33,true
year,Year of Manufacture,model,Frontier,1993,1993,true,true,true,true,,34,true
year,Year of Manufacture,model,Frontier,1992,1992,true,true,true,true,,35,true
year,Year of Manufacture,model,Frontier,1991,1991,true,true,true,true,,36,true
year,Year of Manufacture,model,Frontier,1990,1990,true,true,true,true,,37,true
year,Year of Manufacture,model,Frontier,1989,1989,true,true,true,true,,38,true
year,Year of Manufacture,model,Frontier,1988,1988,true,true,true,true,,39,true
year,Year of Manufacture,model,Frontier,1987,1987,true,true,true,true,,40,true
year,Year of Manufacture,model,Frontier,1986,1986,true,true,true,true,,41,true
year,Year of Manufacture,model,Frontier,1985,1985,true,true,true,true,,42,true
year,Year of Manufacture,model,Frontier,1984,1984,true,true,true,true,,43,true
year,Year of Manufacture,model,Frontier,1983,1983,true,true,true,true,,44,true
year,Year of Manufacture,model,Frontier,1982,1982,true,true,true,true,,45,true
year,Year of Manufacture,model,Frontier,1981,1981,true,true,true,true,,46,true
year,Year of Manufacture,model,Frontier,1980,1980,true,true,true,true,,47,true
year,Year of Manufacture,model,Frontier,1979,1979,true,true,true,true,,48,true
year,Year of Manufacture,model,Frontier,1978,1978,true,true,true,true,,49,true
year,Year of Manufacture,model,Frontier,1977,1977,true,true,true,true,,50,true
year,Year of Manufacture,model,Frontier,1976,1976,true,true,true,true,,51,true
year,Year of Manufacture,model,Frontier,1975,1975,true,true,true,true,,52,true
year,Year of Manufacture,model,Frontier,1974,1974,true,true,true,true,,53,true
year,Year of Manufacture,model,Frontier,1973,1973,true,true,true,true,,54,true
year,Year of Manufacture,model,Frontier,1972,1972,true,true,true,true,,55,true
year,Year of Manufacture,model,Frontier,1971,1971,true,true,true,true,,56,true
year,Year of Manufacture,model,Frontier,1970,1970,true,true,true,true,,57,true
year,Year of Manufacture,model,Frontier,1969,1969,true,true,true,true,,58,true
year,Year of Manufacture,model,Frontier,1968,1968,true,true,true,true,,59,true
year,Year of Manufacture,model,Frontier,1967,1967,true,true,true,true,,60,true
year,Year of Manufacture,model,Frontier,1966,1966,true,true,true,true,,61,true
year,Year of Manufacture,model,Frontier,1965,1965,true,true,true,true,,62,true
year,Year of Manufacture,model,Frontier,1964,1964,true,true,true,true,,63,true
year,Year of Manufacture,model,Frontier,1963,1963,true,true,true,true,,64,true
year,Year of Manufacture,model,Frontier,1962,1962,true,true,true,true,,65,true
year,Year of Manufacture,model,Frontier,1961,1961,true,true,true,true,,66,true
year,Year of Manufacture,model,Frontier,1960,1960,true,true,true,true,,67,true
year,Year of Manufacture,model,Leaf,2027,2027,true,true,true,true,,0,true
year,Year of Manufacture,model,Leaf,2026,2026,true,true,true,true,,1,true
year,Year of Manufacture,model,Leaf,2025,2025,true,true,true,true,,2,true
year,Year of Manufacture,model,Leaf,2024,2024,true,true,true,true,,3,true
year,Year of Manufacture,model,Leaf,2023,2023,true,true,true,true,,4,true
year,Year of Manufacture,model,Leaf,2022,2022,true,true,true,true,,5,true
year,Year of Manufacture,model,Leaf,2021,2021,true,true,true,true,,6,true
year,Year of Manufacture,model,Leaf,2020,2020,true,true,true,true,,7,true
year,Year of Manufacture,model,Leaf,2019,2019,true,true,true,true,,8,true
year,Year of Manufacture,model,Leaf,2018,2018,true,true,true,true,,9,true
year,Year of Manufacture,model,Leaf,2017,2017,true,true,true,true,,10,true
year,Year of Manufacture,model,Leaf,2016,2016,true,true,true,true,,11,true
year,Year of Manufacture,model,Leaf,2015,2015,true,true,true,true,,12,true
year,Year of Manufacture,model,Leaf,2014,2014,true,true,true,true,,13,true
year,Year of Manufacture,model,Leaf,2013,2013,true,true,true,true,,14,true
year,Year of Manufacture,model,Leaf,2012,2012,true,true,true,true,,15,true
year,Year of Manufacture,model,Leaf,2011,2011,true,true,true,true,,16,true
year,Year of Manufacture,model,Leaf,2010,2010,true,true,true,true,,17,true
year,Year of Manufacture,model,Leaf,2009,2009,true,true,true,true,,18,true
year,Year of Manufacture,model,Leaf,2008,2008,true,true,true,true,,19,true
year,Year of Manufacture,model,Leaf,2007,2007,true,true,true,true,,20,true
year,Year of Manufacture,model,Leaf,2006,2006,true,true,true,true,,21,true
year,Year of Manufacture,model,Leaf,2005,2005,true,true,true,true,,22,true
year,Year of Manufacture,model,Leaf,2004,2004,true,true,true,true,,23,true
year,Year of Manufacture,model,Leaf,2003,2003,true,true,true,true,,24,true
year,Year of Manufacture,model,Leaf,2002,2002,true,true,true,true,,25,true
year,Year of Manufacture,model,Leaf,2001,2001,true,true,true,true,,26,true
year,Year of Manufacture,model,Leaf,2000,2000,true,true,true,true,,27,true
year,Year of Manufacture,model,Leaf,1999,1999,true,true,true,true,,28,true
year,Year of Manufacture,model,Leaf,1998,1998,true,true,true,true,,29,true
year,Year of Manufacture,model,Leaf,1997,1997,true,true,true,true,,30,true
year,Year of Manufacture,model,Leaf,1996,1996,true,true,true,true,,31,true
year,Year of Manufacture,model,Leaf,1995,1995,true,true,true,true,,32,true
year,Year of Manufacture,model,Leaf,1994,1994,true,true,true,true,,33,true
year,Year of Manufacture,model,Leaf,1993,1993,true,true,true,true,,34,true
year,Year of Manufacture,model,Leaf,1992,1992,true,true,true,true,,35,true
year,Year of Manufacture,model,Leaf,1991,1991,true,true,true,true,,36,true
year,Year of Manufacture,model,Leaf,1990,1990,true,true,true,true,,37,true
year,Year of Manufacture,model,Leaf,1989,1989,true,true,true,true,,38,true
year,Year of Manufacture,model,Leaf,1988,1988,true,true,true,true,,39,true
year,Year of Manufacture,model,Leaf,1987,1987,true,true,true,true,,40,true
year,Year of Manufacture,model,Leaf,1986,1986,true,true,true,true,,41,true
year,Year of Manufacture,model,Leaf,1985,1985,true,true,true,true,,42,true
year,Year of Manufacture,model,Leaf,1984,1984,true,true,true,true,,43,true
year,Year of Manufacture,model,Leaf,1983,1983,true,true,true,true,,44,true
year,Year of Manufacture,model,Leaf,1982,1982,true,true,true,true,,45,true
year,Year of Manufacture,model,Leaf,1981,1981,true,true,true,true,,46,true
year,Year of Manufacture,model,Leaf,1980,1980,true,true,true,true,,47,true
year,Year of Manufacture,model,Leaf,1979,1979,true,true,true,true,,48,true
year,Year of Manufacture,model,Leaf,1978,1978,true,true,true,true,,49,true
year,Year of Manufacture,model,Leaf,1977,1977,true,true,true,true,,50,true
year,Year of Manufacture,model,Leaf,1976,1976,true,true,true,true,,51,true
year,Year of Manufacture,model,Leaf,1975,1975,true,true,true,true,,52,true
year,Year of Manufacture,model,Leaf,1974,1974,true,true,true,true,,53,true
year,Year of Manufacture,model,Leaf,1973,1973,true,true,true,true,,54,true
year,Year of Manufacture,model,Leaf,1972,1972,true,true,true,true,,55,true
year,Year of Manufacture,model,Leaf,1971,1971,true,true,true,true,,56,true
year,Year of Manufacture,model,Leaf,1970,1970,true,true,true,true,,57,true
year,Year of Manufacture,model,Leaf,1969,1969,true,true,true,true,,58,true
year,Year of Manufacture,model,Leaf,1968,1968,true,true,true,true,,59,true
year,Year of Manufacture,model,Leaf,1967,1967,true,true,true,true,,60,true
year,Year of Manufacture,model,Leaf,1966,1966,true,true,true,true,,61,true
year,Year of Manufacture,model,Leaf,1965,1965,true,true,true,true,,62,true
year,Year of Manufacture,model,Leaf,1964,1964,true,true,true,true,,63,true
year,Year of Manufacture,model,Leaf,1963,1963,true,true,true,true,,64,true
year,Year of Manufacture,model,Leaf,1962,1962,true,true,true,true,,65,true
year,Year of Manufacture,model,Leaf,1961,1961,true,true,true,true,,66,true
year,Year of Manufacture,model,Leaf,1960,1960,true,true,true,true,,67,true
year,Year of Manufacture,model,March,2027,2027,true,true,true,true,,0,true
year,Year of Manufacture,model,March,2026,2026,true,true,true,true,,1,true
year,Year of Manufacture,model,March,2025,2025,true,true,true,true,,2,true
year,Year of Manufacture,model,March,2024,2024,true,true,true,true,,3,true
year,Year of Manufacture,model,March,2023,2023,true,true,true,true,,4,true
year,Year of Manufacture,model,March,2022,2022,true,true,true,true,,5,true
year,Year of Manufacture,model,March,2021,2021,true,true,true,true,,6,true
year,Year of Manufacture,model,March,2020,2020,true,true,true,true,,7,true
year,Year of Manufacture,model,March,2019,2019,true,true,true,true,,8,true
year,Year of Manufacture,model,March,2018,2018,true,true,true,true,,9,true
year,Year of Manufacture,model,March,2017,2017,true,true,true,true,,10,true
year,Year of Manufacture,model,March,2016,2016,true,true,true,true,,11,true
year,Year of Manufacture,model,March,2015,2015,true,true,true,true,,12,true
year,Year of Manufacture,model,March,2014,2014,true,true,true,true,,13,true
year,Year of Manufacture,model,March,2013,2013,true,true,true,true,,14,true
year,Year of Manufacture,model,March,2012,2012,true,true,true,true,,15,true
year,Year of Manufacture,model,March,2011,2011,true,true,true,true,,16,true
year,Year of Manufacture,model,March,2010,2010,true,true,true,true,,17,true
year,Year of Manufacture,model,March,2009,2009,true,true,true,true,,18,true
year,Year of Manufacture,model,March,2008,2008,true,true,true,true,,19,true
year,Year of Manufacture,model,March,2007,2007,true,true,true,true,,20,true
year,Year of Manufacture,model,March,2006,2006,true,true,true,true,,21,true
year,Year of Manufacture,model,March,2005,2005,true,true,true,true,,22,true
year,Year of Manufacture,model,March,2004,2004,true,true,true,true,,23,true
year,Year of Manufacture,model,March,2003,2003,true,true,true,true,,24,true
year,Year of Manufacture,model,March,2002,2002,true,true,true,true,,25,true
year,Year of Manufacture,model,March,2001,2001,true,true,true,true,,26,true
year,Year of Manufacture,model,March,2000,2000,true,true,true,true,,27,true
year,Year of Manufacture,model,March,1999,1999,true,true,true,true,,28,true
year,Year of Manufacture,model,March,1998,1998,true,true,true,true,,29,true
year,Year of Manufacture,model,March,1997,1997,true,true,true,true,,30,true
year,Year of Manufacture,model,March,1996,1996,true,true,true,true,,31,true
year,Year of Manufacture,model,March,1995,1995,true,true,true,true,,32,true
year,Year of Manufacture,model,March,1994,1994,true,true,true,true,,33,true
year,Year of Manufacture,model,March,1993,1993,true,true,true,true,,34,true
year,Year of Manufacture,model,March,1992,1992,true,true,true,true,,35,true
year,Year of Manufacture,model,March,1991,1991,true,true,true,true,,36,true
year,Year of Manufacture,model,March,1990,1990,true,true,true,true,,37,true
